TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,CONSUMER,ClientMachine,ClientProcessId,Code,Component,ESS,HostProcess,Id,Namespace,NamespaceName,Operation,PossibleCause,ProcessID,Processid,ProviderName,ProviderPath,Query,ResultCode,User,attributes_xmlns,queryid
2026-05-23T12:11:54.183718Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2121,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{7909AD9E-09EE-4247-BAB9-7029D5F0A278}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.183930Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2122,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{7933F41E-56F8-41d6-A31C-4148A711EE93}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.184194Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2123,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{7B849a69-220F-451E-B3FE-2CB811AF94AE}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.438731Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2124,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{8A28E2C5-8D06-49A4-A08C-632DAA493E17}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.439025Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2125,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{91FBB303-0CD5-4055-BF42-E512A681B325}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.439272Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2126,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{A3F3E39B-5D83-4940-B954-28315B82F0A8}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.439514Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2127,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{AADCED64-746C-4633-A97C-D61349046527}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.439764Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2128,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{B087BE9D-ED37-454f-AF9C-04291E351182}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.440008Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2129,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{B587E2B1-4D59-4e7e-AED9-22B9DF11D053}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.440254Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2130,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{BA649533-0AAC-4E04-B9BC-4DBAE0325B12}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.440493Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2131,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{BC75B1ED-5833-4858-9BB8-CBF0B166DF9D}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.440719Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2132,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{C34B2751-1CF4-44F5-9262-C3FC39666591}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.440942Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2133,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{C418DD9D-0D14-4efb-8FBF-CFE535C8FAC7}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.441152Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2134,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{C631DF4C-088F-4156-B058-4375F0853CD8}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.441362Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2135,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{c6dc5466-785a-11d2-84d0-00c04fb169f7}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.441569Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2136,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{cdeafc3d-948d-49dd-ab12-e578ba4af7aa}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.441791Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2137,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{CF7639F3-ABA2-41DB-97F2-81E2C5DBFC5D}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.442026Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2138,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{CFF649BD-601D-4361-AD3D-0FC365DB4DB7}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.442247Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2139,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{e437bc1c-aa7d-11d2-a382-00c04f991e27}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.442480Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2140,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{E4F48E54-F38D-4884-BFB9-D4D2E5729C18}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.442695Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2141,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{E5094040-C46C-4115-B030-04FB2E545B00}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.442905Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2142,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{E62688F0-25FD-4c90-BFF5-F508B9D2E31F}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.443127Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2143,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{F312195E-3D9D-447A-A3F5-08DFFA24735E}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.445131Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2144,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{FB2CA36D-0B40-4307-821B-A13B252DE56C}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.445475Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2145,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{fbf687e6-f063-4d9f-9f4f-fd9a26acdd5f}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.445773Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2146,2,,DC,1552,,Unknown,,,{FA643DF5-BBC7-4876-8AFA-C995B435501D},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{FC491EF1-C4AA-4CE1-B329-414B101DB823}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:11:54.557425Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2147,0,,,,0x0,,,wmiprvse.exe,,,,,,1904,,CIMWin32a,%systemroot%\system32\wbem\wmipcima.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:13:56.927214Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2148,0,,,,0x0,,,wmiprvse.exe,,,,,,1904,,CIMWin32a,%systemroot%\system32\wbem\wmipcima.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:18:31.440134Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2149,0,,,,0x0,,,wmiprvse.exe,,,,,,1904,,mgmtprovider,%systemroot%\system32\wbem\mgmtprovider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:18:31.513493Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2150,0,,,,0x0,,,wmiprvse.exe,,,,,,8476,,NetAdapterCim,%systemroot%\system32\wbem\NetAdapterCim.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:18:31.611883Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2151,0,,,,0x0,,,wmiprvse.exe,,,,,,1904,,nettcpip,%systemroot%\system32\wbem\NetTCPIP.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:18:34.024172Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2152,0,,,,0x0,,,wmiprvse.exe,,,,,,9648,,deploymentprovider,%systemroot%\system32\wbem\ServerManager.DeploymentProvider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:21:08.745926Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2153,0,,,,0x0,,,wmiprvse.exe,,,,,,1904,,CIMWin32a,%systemroot%\system32\wbem\wmipcima.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:28:31.459419Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2154,0,,,,0x0,,,wmiprvse.exe,,,,,,1904,,mgmtprovider,%systemroot%\system32\wbem\mgmtprovider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:28:31.494912Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2155,0,,,,0x0,,,wmiprvse.exe,,,,,,2644,,NetAdapterCim,%systemroot%\system32\wbem\NetAdapterCim.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:28:31.512344Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2156,0,,,,0x0,,,wmiprvse.exe,,,,,,1904,,nettcpip,%systemroot%\system32\wbem\NetTCPIP.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:28:33.913072Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2157,0,,,,0x0,,,wmiprvse.exe,,,,,,7924,,deploymentprovider,%systemroot%\system32\wbem\ServerManager.DeploymentProvider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:38:31.449378Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2158,0,,,,0x0,,,wmiprvse.exe,,,,,,1904,,mgmtprovider,%systemroot%\system32\wbem\mgmtprovider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:38:31.491938Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2159,0,,,,0x0,,,wmiprvse.exe,,,,,,3000,,NetAdapterCim,%systemroot%\system32\wbem\NetAdapterCim.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:38:31.570629Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2160,0,,,,0x0,,,wmiprvse.exe,,,,,,1904,,nettcpip,%systemroot%\system32\wbem\NetTCPIP.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:38:33.921968Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2161,0,,,,0x0,,,wmiprvse.exe,,,,,,6908,,deploymentprovider,%systemroot%\system32\wbem\ServerManager.DeploymentProvider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:42:17.634058Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2162,0,,,,0x0,,,wmiprvse.exe,,,,,,1904,,DnsServerPSProvider,%SYSTEMROOT%\System32\wbem\DnsServerPsProvider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:46:58.974431Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2163,2,,DC,1552,,Unknown,,,{9912B889-948F-4FA6-BCD0-C7C983C8AB54},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{0ACDD40C-75AC-47ab-BAA0-BF6DE7E7FE63}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:46:58.974774Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2164,2,,DC,1552,,Unknown,,,{9912B889-948F-4FA6-BCD0-C7C983C8AB54},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{0E28E245-9368-4853-AD84-6DA3BA35BB75}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:46:58.975052Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2165,2,,DC,1552,,Unknown,,,{9912B889-948F-4FA6-BCD0-C7C983C8AB54},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{169EBF44-942F-4C43-87CE-13C93996EBBE}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:46:58.975299Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2166,2,,DC,1552,,Unknown,,,{9912B889-948F-4FA6-BCD0-C7C983C8AB54},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{16be69fa-4209-4250-88cb-716cf41954e0}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:46:58.975753Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2167,2,,DC,1552,,Unknown,,,{9912B889-948F-4FA6-BCD0-C7C983C8AB54},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{17D89FEC-5C44-4972-B12D-241CAEF74509}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:46:58.976016Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2168,2,,DC,1552,,Unknown,,,{9912B889-948F-4FA6-BCD0-C7C983C8AB54},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{1A6364EB-776B-4120-ADE1-B63A406A76B5}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:46:58.976313Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2169,2,,DC,1552,,Unknown,,,{9912B889-948F-4FA6-BCD0-C7C983C8AB54},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{2A8FDC61-2347-4C87-92F6-B05EB91A201A}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:46:58.976703Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2170,2,,DC,1552,,Unknown,,,{9912B889-948F-4FA6-BCD0-C7C983C8AB54},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{2BFCC077-22D2-48DE-BDE1-2F618D9B476D}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:46:58.976968Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2171,2,,DC,1552,,Unknown,,,{9912B889-948F-4FA6-BCD0-C7C983C8AB54},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{3610eda5-77ef-11d2-8dc5-00c04fa31a66}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:46:58.977545Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2172,2,,DC,1552,,Unknown,,,{9912B889-948F-4FA6-BCD0-C7C983C8AB54},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{3A0DBA37-F8B2-4356-83DE-3E90BD5C261F}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:46:58.978623Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2173,2,,DC,1552,,Unknown,,,{9912B889-948F-4FA6-BCD0-C7C983C8AB54},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{426031c0-0b47-4852-b0ca-ac3d37bfcb39}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:46:58.979225Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2174,2,,DC,1552,,Unknown,,,{9912B889-948F-4FA6-BCD0-C7C983C8AB54},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{42B5FAAE-6536-11d2-AE5A-0000F87571E3}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:46:58.979719Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2175,2,,DC,1552,,Unknown,,,{9912B889-948F-4FA6-BCD0-C7C983C8AB54},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{4B7C3B0F-E993-4E06-A241-3FBE06943684}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:46:58.980049Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2176,2,,DC,1552,,Unknown,,,{9912B889-948F-4FA6-BCD0-C7C983C8AB54},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{4bcd6cde-777b-48b6-9804-43568e23545d}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:46:58.980429Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2177,2,,DC,1552,,Unknown,,,{9912B889-948F-4FA6-BCD0-C7C983C8AB54},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{4CFB60C1-FAA6-47f1-89AA-0B18730C9FD3}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T12:46:58.980823Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2178,2,,DC,1552,,Unknown,,,{9912B889-948F-4FA6-BCD0-C7C983C8AB54},,,"Start IWbemServices::DeleteInstance - Root\Rsop\Computer : RSOP_ExtensionStatus.extensionGuid=""{6232C319-91AC-4931-9385-E70C2B099F0E}""",Unknown,,,,,,0x80041002,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
